group,gender,spk_id,user_id,batch_id,audio_id,sentence,audio,duration_seconds,source_file
NNM,M,Spk8,U_781f32977a,875_900,Bemba_NNM_Spk8_U_781f32977a_Utterance_20,lelo nshaishibe ukuti walanjebafye pali nomba,Bemba_NNM_Spk8_U_781f32977a_Utterance_20_875_900.wav,3.286,non_native_male.csv
NNM,M,Spk8,U_781f32977a,875_900,Bemba_NNM_Spk8_U_781f32977a_Utterance_21,bracton muntu umusuma saana ndeshininkisha kuli iwe,Bemba_NNM_Spk8_U_781f32977a_Utterance_21_875_900.wav,4.214,non_native_male.csv
NNM,M,Spk8,U_781f32977a,875_900,Bemba_NNM_Spk8_U_781f32977a_Utterance_22,ndabomba ukufika mu makufi ilyo panshi mukutoola ukwa maceli,Bemba_NNM_Spk8_U_781f32977a_Utterance_22_875_900.wav,5.944,non_native_male.csv
NNM,M,Spk8,U_781f32977a,875_900,Bemba_NNM_Spk8_U_781f32977a_Utterance_23,bambi balipatile ukusesha ubushiku fyali no kucitikilapo lelo kwalifye kutwishika kwakwe ekwancebwishe,Bemba_NNM_Spk8_U_781f32977a_Utterance_23_875_900.wav,11.851,non_native_male.csv
NNM,M,Spk8,U_781f32977a,875_900,Bemba_NNM_Spk8_U_781f32977a_Utterance_24,kabili bushe tekuti cibe icabupe icisuma ku mwana wesu,Bemba_NNM_Spk8_U_781f32977a_Utterance_24_875_900.wav,7.218,non_native_male.csv
NNM,M,Spk8,U_781f32977a,875_900,Bemba_NNM_Spk8_U_781f32977a_Utterance_25,pa numa ya ifyo calyangwike ukulaba ukulaba,Bemba_NNM_Spk8_U_781f32977a_Utterance_25_875_900.wav,5.575,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_1,robin aikile mukutekanya pa mutanto kabili aisangile mukwangufyanya pa mushili uwakosa uwa mabwe,Bemba_NNM_Spk8_U_781f32977a_Utterance_1_850_875.wav,9.067,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_2,lelo ukupeelwa iyo mibeele ndetwishika nga cakuti iyo imitantikile kuti yapangwa,Bemba_NNM_Spk8_U_781f32977a_Utterance_2_850_875.wav,7.152,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_3,owe lyonse asangwa pa cilimba efyalandile van alingile ukuba kumo pali nomba elyo umo aisaseka,Bemba_NNM_Spk8_U_781f32977a_Utterance_3_850_875.wav,11.215,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_4,ba mama ba taylor tabaishibe saana pali kotoni lelo ukulandapo amashiwi yamo kwalekabilwa,Bemba_NNM_Spk8_U_781f32977a_Utterance_4_850_875.wav,8.615,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_5,mukushukila nshabala amona ifilyo fya nama shobe mfwile ukumona ifilyo fya nama shobe bana muka poyser,Bemba_NNM_Spk8_U_781f32977a_Utterance_5_850_875.wav,11.426,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_6,umulumendo ali mu cifungo kabili ndetina ukuti imfwa yakwe naibilishiwa,Bemba_NNM_Spk8_U_781f32977a_Utterance_6_850_875.wav,7.357,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_7,inshita naloleshe pe tebulo lyandi nalishibe ukuti umuntu umo alifwimfwintile amapepala yandi,Bemba_NNM_Spk8_U_781f32977a_Utterance_7_850_875.wav,12.26,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_8,ukumoneka kwa kwa rachael ukwabutulukila kabili ukwatwa kabili na menso yakwe ayatumbuka fyalimupapwishe  pamo no bukali bwa kupapa,Bemba_NNM_Spk8_U_781f32977a_Utterance_8_850_875.wav,13.965,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_9,ndeshininkisha ukuti nalishiba ukusala ifintu ifisuma muli iyo inshila ifyo fyonse fyaciine nawishiba ifyo ifibekobeko fya mabwe,Bemba_NNM_Spk8_U_781f32977a_Utterance_9_850_875.wav,15.423,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_10,ifi fishinka filemoneka fileyamba ukulondolola amaka ya mfifi na fimbi ifyakwelenganya ifya calo cimbi ukwa kucimfyanya kwa makana amakumi yabili ukwa pa fimana,Bemba_NNM_Spk8_U_781f32977a_Utterance_10_850_875.wav,19.358,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_11,lyena asekele panoono elyo ayasuka iyo ba mama beth nine elizabeth parsons,Bemba_NNM_Spk8_U_781f32977a_Utterance_11_850_875.wav,7.848,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_12,ukusenda pa kati ka kanwa kabili ukumona kwayanguka ukwa mapindo yakwe fyalifililwe ukulondololwa kabili fyalipatilwe,Bemba_NNM_Spk8_U_781f32977a_Utterance_12_850_875.wav,14.35,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_13,munny inshimbi yandi iya twite told napapata ibike panshi pakuti ikabe,Bemba_NNM_Spk8_U_781f32977a_Utterance_13_850_875.wav,8.607,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_14,nshilepwa ilyo nalanda ukuti mu nshita iyi tacali icishaseeka,Bemba_NNM_Spk8_U_781f32977a_Utterance_14_850_875.wav,8.396,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_15,limo lilo bacita ukuti icakufimbana capena pantu ifisalu na malangi fyalisankana,Bemba_NNM_Spk8_U_781f32977a_Utterance_15_850_875.wav,11.549,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_16,senda nkandetele icakukabushanya naco  iya kwa louis ninkwata iyi shikulu,Bemba_NNM_Spk8_U_781f32977a_Utterance_16_850_875.wav,10.606,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_17,alimbomfeshe saana alefwaya alenguma inshita yonse,Bemba_NNM_Spk8_U_781f32977a_Utterance_17_850_875.wav,6.169,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_18,uko konse icikuuku cingasangwa uko ekwaba icalici lya mushilo nangu cakuti mukana kilisitu alateeka kulya,Bemba_NNM_Spk8_U_781f32977a_Utterance_18_850_875.wav,15.856,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_19,ciine ciine alipakeese icalici lya kwa kilisitu pa nshita iitali,Bemba_NNM_Spk8_U_781f32977a_Utterance_19_850_875.wav,6.846,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_20,ilyo atendekefye ukubomba aletungulula abashilika abaipatwile ukupitila mukuikosha,Bemba_NNM_Spk8_U_781f32977a_Utterance_20_850_875.wav,10.127,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_21,ndefwaya ukufumako kuli cena umupwilapo panoono panoono,Bemba_NNM_Spk8_U_781f32977a_Utterance_21_850_875.wav,7.012,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_22,bushe ifikuulwa fyalepesha ifya musumba  te kuti fimoneke apatali,Bemba_NNM_Spk8_U_781f32977a_Utterance_22_850_875.wav,6.2,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_23,efyalandile ba kaputeni donnithorne nabaikalika apo bengamona umucokololo uwapita ukulola umwinshi wako basungila ifilyo fifuma ku nama,Bemba_NNM_Spk8_U_781f32977a_Utterance_23_850_875.wav,19.947,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_24,tutontonkanya ukuti mukubombako panoono nelyo mukubombeshako kuti twatalusha ulubembu,Bemba_NNM_Spk8_U_781f32977a_Utterance_24_850_875.wav,8.573,non_native_male.csv
NNM,M,Spk8,U_781f32977a,850_875,Bemba_NNM_Spk8_U_781f32977a_Utterance_25,kwena ndeya nga kapanga wa fintu kuti ifyo fiine na iwe,Bemba_NNM_Spk8_U_781f32977a_Utterance_25_850_875.wav,5.875,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_1,batile ku bena galatia tamukwete insambu ishakutontonkanya ukuti paulo alicindama,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_1_875_900.wav,6.97,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_2,takuli iciswike kanofye cimo efyalandile pane uwaletutungulula uwasambilila,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_2_875_900.wav,7.67,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_3,akabemba kakulu kakonkelemo ulubilo ukubwesha inama panshi,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_3_875_900.wav,6.07,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_4,umuntu umo ashimike ilyashi temukufikapo kwine kwine iyo ilyo namwene ukuti talelikonka,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_4_875_900.wav,8.27,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_5,caliwemepo kuli ena ukutontonkanya ukuti umukashana takwete inkuntu ukucila ukwishiba icishinka,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_5_875_900.wav,8.67,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_6,yangu shikulu efyalandile missus poyser ninshi natinishiwa tekuti ucitemwe nangu panoono,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_6_875_900.wav,9.87,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_7,nomba abikile ukuboko kwakwe pa kuboko kwakwe kabili amwentula no kutila,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_7_875_900.wav,7.27,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_8,chingachgook alikete imimonekele kabili ukubomfya ifishibisho fya kumaboko amwishibishe ukuti alande,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_8_875_900.wav,8.17,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_9,kulya kulya efyo alandile mukunashanasha alepampansha pa mutwe wa kwa brown fuzzy,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_9_875_900.wav,8.17,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_10,afyontweke ngo mufwi ukupita mu fubumba fyonse imitanto yonse iya ng'anda kabili ukupita mu mumusolo,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_10_875_900.wav,10.17,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_11,alefwaya ukwambila pa muulu wa mutanto,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_11_875_900.wav,4.77,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_12,humpy dumpy aliponene pa mitanto ya ng'anda lelo aupile namfumu,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_12_875_900.wav,7.47,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_13,ngefyo alaile ukucingilila ing'anda ya beni abekashi ba musumba abaebekishiwe ku mashiwi yakwe batendeke ukuiseka pafyo batinine,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_13_875_900.wav,16.37,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_14,ulubansa lwa kotoni ulwakwete impela shatwa lwali mupepi no kupulika,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_14_875_900.wav,8.17,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_15,ruth aikeele ukwabula ukusela pa nshita ntali  ne cinso cakwe cili icashininkisha kabili acifumishe califumine nomba,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_15_875_900.wav,13.67,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_16,bushe waishile lisa bartley kabili cacitike shani taulandilepo ishiwi nangu limo,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_16_875_900.wav,8.37,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_17,nshalemona kalume wandi naicena kanabesa pa kubomba imilimo yakwe nga umo pa baana ba kwa cumberland,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_17_875_900.wav,11.77,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_18,nga ndeyumfwa muli iyo nshila ndeyumfwa muli iyo nshila,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_18_875_900.wav,6.87,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_19,mwe fibusa efyalandile montfichet mwishiwi ilinoono ku baleshombokana tushindikeni ukutufisha pa ng'anda ya mukalamba ya bakapokola,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_19_875_900.wav,14.67,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_20,lelo nshaishibe ukuti walanjebafye pali nomba,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_20_875_900.wav,4.97,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_21,bracton muntu umusuma saana ndeshininkisha kuli iwe,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_21_875_900.wav,5.17,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_22,ndabomba ukufika mu makufi ilyo panshi mukutoola ukwa maceli,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_22_875_900.wav,6.67,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_23,bambi balipatile ukusesha ubushiku fyali no kucitikilapo lelo kwalifye kutwishika kwakwe ekwancebwishe,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_23_875_900.wav,12.27,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_24,kabili bushe tekuti cibe icabupe icisuma ku mwana wesu,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_24_875_900.wav,6.07,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,875_900,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_25,pa numa ya ifyo calyangwike ukulaba ukulaba,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_25_875_900.wav,6.07,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_1,robin aikile mukutekanya pa mutanto kabili aisangile mukwangufyanya pa mushili uwakosa uwa mabwe,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_1_850_875.wav,7.303,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_2,lelo ukupeelwa iyo mibeele ndetwishika nga cakuti iyo imitantikile kuti yapangwa,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_2_850_875.wav,7.512,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_3,owe lyonse asangwa pa cilimba efyalandile van alingile ukuba kumo pali nomba elyo umo aisaseka,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_3_850_875.wav,9.63,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_4,ba mama ba taylor tabaishibe saana pali kotoni lelo ukulandapo amashiwi yamo kwalekabilwa,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_4_850_875.wav,9.3,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_5,mukushukila nshabala amona ifilyo fya nama shobe mfwile ukumona ifilyo fya nama shobe bana muka poyser,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_5_850_875.wav,10.495,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_6,umulumendo ali mu cifungo kabili ndetina ukuti imfwa yakwe naibilishiwa,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_6_850_875.wav,9.065,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_7,inshita naloleshe pe tebulo lyandi nalishibe ukuti umuntu umo alifwimfwintile amapepala yandi,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_7_850_875.wav,10.844,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_8,ukumoneka kwa kwa rachael ukwabutulukila kabili ukwatwa kabili na menso yakwe ayatumbuka fyalimupapwishe  pamo no bukali bwa kupapa,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_8_850_875.wav,10.915,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_9,ndeshininkisha ukuti nalishiba ukusala ifintu ifisuma muli iyo inshila ifyo fyonse fyaciine nawishiba ifyo ifibekobeko fya mabwe,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_9_850_875.wav,9.87,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_10,ifi fishinka filemoneka fileyamba ukulondolola amaka ya mfifi na fimbi ifyakwelenganya ifya calo cimbi ukwa kucimfyanya kwa makana amakumi yabili ukwa pa fimana,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_10_850_875.wav,16.475,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_11,lyena asekele panoono elyo ayasuka iyo ba mama beth nine elizabeth parsons,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_11_850_875.wav,8.696,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_12,ukusenda pa kati ka kanwa kabili ukumona kwayanguka ukwa mapindo yakwe fyalifililwe ukulondololwa kabili fyalipatilwe,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_12_850_875.wav,14.78,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_13,munny inshimbi yandi iya twite told napapata ibike panshi pakuti ikabe,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_13_850_875.wav,6.943,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_14,nshilepwa ilyo nalanda ukuti mu nshita iyi tacali icishaseeka,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_14_850_875.wav,6.2,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_15,limo lilo bacita ukuti icakufimbana capena pantu ifisalu na malangi fyalisankana,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_15_850_875.wav,10.344,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_16,senda nkandetele icakukabushanya naco  iya kwa louis ninkwata iyi shikulu,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_16_850_875.wav,8.15,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_17,alimbomfeshe saana alefwaya alenguma inshita yonse,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_17_850_875.wav,3.971,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_18,uko konse icikuuku cingasangwa uko ekwaba icalici lya mushilo nangu cakuti mukana kilisitu alateeka kulya,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_18_850_875.wav,13.201,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_19,ciine ciine alipakeese icalici lya kwa kilisitu pa nshita iitali,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_19_850_875.wav,5.851,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_20,ilyo atendekefye ukubomba aletungulula abashilika abaipatwile ukupitila mukuikosha,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_20_850_875.wav,10.07,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_21,ndefwaya ukufumako kuli cena umupwilapo panoono panoono,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_21_850_875.wav,6.47,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_22,bushe ifikuulwa fyalepesha ifya musumba  te kuti fimoneke apatali,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_22_850_875.wav,7.457,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_23,efyalandile ba kaputeni donnithorne nabaikalika apo bengamona umucokololo uwapita ukulola umwinshi wako basungila ifilyo fifuma ku nama,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_23_850_875.wav,18.737,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_24,tutontonkanya ukuti mukubombako panoono nelyo mukubombeshako kuti twatalusha ulubembu,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_24_850_875.wav,7.999,non_native_male.csv
NNM,M,Spk8,U_4e4f4e8d3e,850_875,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_25,kwena ndeya nga kapanga wa fintu kuti ifyo fiine na iwe,Bemba_NNM_Spk8_U_4e4f4e8d3e_Utterance_25_850_875.wav,6.037,non_native_male.csv
NNM,M,Spk6,U_f7304578c9,750_775,Bemba_NNM_Spk6_U_f7304578c9_Utterance_1,ukucinda kwa kucilauka kwalyambile ifyafuminemo fyalicilile pa kuwama,Bemba_NNM_Spk6_U_f7304578c9_Utterance_1_750_775.wav,7.94,non_native_male.csv
NNM,M,Spk6,U_f7304578c9,750_775,Bemba_NNM_Spk6_U_f7304578c9_Utterance_2,nshileyumfwa ukwanguka pali cena ifyo fiine ifyo cicili tekuti njafwe,Bemba_NNM_Spk6_U_f7304578c9_Utterance_2_750_775.wav,6.935,non_native_male.csv
NNM,M,Spk6,U_f7304578c9,750_775,Bemba_NNM_Spk6_U_f7304578c9_Utterance_3,umupuupu umwina viking efyalandile imfumu kabili yalinkalipiile,Bemba_NNM_Spk6_U_f7304578c9_Utterance_3_750_775.wav,6.335,non_native_male.csv
NNM,M,Spk6,U_f7304578c9,750_775,Bemba_NNM_Spk6_U_f7304578c9_Utterance_4,eico wilanjeba pafyo ulemona ifintu na mapange ya kuntanshi,Bemba_NNM_Spk6_U_f7304578c9_Utterance_4_750_775.wav,6.575,non_native_male.csv
NNM,M,Spk6,U_f7304578c9,750_775,Bemba_NNM_Spk6_U_f7304578c9_Utterance_5,ilyashi lya kale ilyabamo ifintu fyonse ifyasankana uusambilila ilyashi lya kale uwaciine alaisankanya muli fyonse,Bemba_NNM_Spk6_U_f7304578c9_Utterance_5_750_775.wav,11.84,non_native_male.csv
NNM,M,Spk6,U_f7304578c9,750_775,Bemba_NNM_Spk6_U_f7304578c9_Utterance_6,umwanakashi umo alisako kuno imiku ibili ukwipusha abaume bandi kabili ndakaana ukumusuminisha,Bemba_NNM_Spk6_U_f7304578c9_Utterance_6_750_775.wav,12.065,non_native_male.csv
NNM,M,Spk6,U_f7304578c9,750_775,Bemba_NNM_Spk6_U_f7304578c9_Utterance_7,saana saana alemoneka kwati nalimo uwacindama kabili,Bemba_NNM_Spk6_U_f7304578c9_Utterance_7_750_775.wav,5.84,non_native_male.csv
NNM,M,Spk6,U_f7304578c9,750_775,Bemba_NNM_Spk6_U_f7304578c9_Utterance_8,taikeele na bakapokola inshita inoono pa numa ya cakulya ca cungulo kabili aisaya pa lwendo lwa pa menshi,Bemba_NNM_Spk6_U_f7304578c9_Utterance_8_750_775.wav,9.305,non_native_male.csv
NNM,M,Spk6,U_f7304578c9,750_775,Bemba_NNM_Spk6_U_f7304578c9_Utterance_9,kabili aingishe inkonto yakwe ukulola ku brandon hall pa cipeya cakwe,Bemba_NNM_Spk6_U_f7304578c9_Utterance_9_750_775.wav,7.115,non_native_male.csv
